Id,SalePrice
2190,-615603.9822596689
2191,-608486.7759588228
2192,-595923.6271427319
2193,-532599.6840487443
2194,-585329.7591104073
2195,-556419.6199459104
2196,-552849.911307801
2197,-559350.3591176835
2198,-509962.6742467189
2199,-511364.3079474776
2200,-505910.52936607366
2201,-501339.4206371211
2202,-461617.8005465923
2203,-519962.16145287757
2204,-476600.231898459
2205,-538094.8124244369
2206,-523735.55094701005
2207,-323081.763300386
2208,-397797.372032505
2209,-375525.25563333917
2210,-556286.6584514389
2211,-551249.6942155268
2212,-550933.7682637995
2213,-569404.0472849453
2214,-518797.2028373284
2215,-574795.4246306833
2216,-499002.104854241
2217,-426576.79034886946
2218,-440178.89883187594
2219,-612059.5264526586
2220,-497785.33188568393
2221,-330277.15680991625
2222,-373585.39499282534
2223,-349406.360391508
2224,-465918.8816152308
2225,-549781.54506432
2226,-477371.58031632483
2227,-478729.45524597226
2228,-381602.13037396525
2229,-405874.0107795107
2230,-515521.9146968541
2231,-443040.04960459593
2232,-486207.82597451063
2233,-456586.54415607615
2234,-416320.0758845196
2235,-421099.2928340917
2236,-414957.13352565933
2237,-347052.34294581786
2238,-477721.5172770071
2239,-562229.2664652108
2240,-515997.4014424067
2241,-524124.8456116462
2242,-558303.8599778468
2243,-558376.6299360793
2244,-579023.4462972939
2245,-563250.7437622097
2246,-505147.3592521694
2247,-563856.4197624917
2248,-553211.6492337859
2249,-562522.4191891741
2250,-534714.7477860157
2251,-430384.0897412216
2252,-470671.9861705953
2253,-518928.00874369894
2254,-485490.34773642954
2255,-474804.9778126633
2256,-481599.50745101366
2257,-460178.83821784984
2258,-513892.74471656675
2259,-486774.7773086006
2260,-532378.4886542952
2261,-457505.4573380321
2262,-422892.9152030323
2263,-281219.3445416391
2264,-114786.0500677115
2265,-404816.48369910487
2266,-339711.5243053093
2267,-247275.26484152954
2268,-238082.44484210294
2269,-518457.4334658517
2270,-473851.37928888283
2271,-447956.589864973
2272,206895.68235415756
2273,-501223.51413474523
2274,-488427.90714665374
2275,-498753.59269584215
2276,-483071.5551126015
2277,-481637.5714195343
2278,-523410.49613238685
2279,-565154.1401570498
2280,-375679.16275860847
2281,-530683.3763282361
2282,-495957.77402328013
2283,-567416.2472564012
2284,-562077.4642434343
2285,-535679.0617322616
2286,-550583.3950400744
2287,-263535.0980079782
2288,-367882.7869178825
2289,-295871.93088014144
2290,-197623.6436663299
2291,-300271.60710818006
2292,-232534.6829037054
2293,-185806.78535991022
2294,-253250.1812562981
2295,-180514.43181944964
2296,-363561.6607462085
2297,-280696.9190679211
2298,-298771.1085490065
2299,-305723.37892541394
2300,-312680.42664403934
2301,-327708.8106975774
2302,-406470.6107143117
2303,-427361.2617808122
2304,-402394.498138373
2305,-454159.482078315
2306,-467102.02813415276
2307,-466174.09441732813
2308,-460675.3951568643
2309,-357664.84413907153
2310,-461528.1341116688
2311,-467746.9884220733
2312,-463511.87458956573
2313,-497854.1903873242
2314,-477573.1642356414
2315,-478574.6551370833
2316,-452043.00818147586
2317,-467067.8991469202
2318,-477217.164522805
2319,-481610.57513767405
2320,-482963.3597371633
2321,-443180.5464543088
2322,-487297.72868088883
2323,-450186.75016256655
2324,-502433.0727113754
2325,-447845.65284733707
2326,-492710.359911865
2327,-469554.1744191637
2328,-447149.76741440163
2329,-473184.2464818539
2330,-487507.9666696335
2331,-319515.7436478953
2332,-251200.12242727494
2333,-338065.3191412883
2334,-382926.5336587458
2335,-359691.87370263133
2336,-337480.1163052567
2337,-472439.03446843213
2338,-421592.1537545796
2339,-463496.02518635854
2340,-254883.8483012237
2341,-464235.86119599576
2342,-447550.89674857934
2343,-459485.7002630477
2344,-451430.3983044964
2345,-448820.8401179061
2346,-453404.735973298
2347,-460876.0238894209
2348,-413534.4146055756
2349,-459864.0675992456
2350,-330918.5402288955
2351,-374897.45639543445
2352,-413113.1092055349
2353,-410069.8077539094
2354,-519139.9600996029
2355,-521298.5864679017
2356,-511099.2752737254
2357,-485965.22079344187
2358,-457377.29824707785
2359,-540977.1962412457
2360,-558880.1905645184
2361,-520824.1773666289
2362,-367470.28339732473
2363,-490905.47553017305
2364,-486236.9392846154
2365,-465529.5825539966
2366,-496038.18735421
2367,-463971.2931971909
2368,-439565.0983683862
2369,-454510.2877070487
2370,-508329.89979390916
2371,-505554.01561815036
2372,-484002.22149602394
2373,-382461.60688850493
2374,-346763.08399039577
2375,-441041.2809934035
2376,-358966.38986222004
2377,-309891.788375756
2378,-539841.5330118793
2379,-442007.6031841425
2380,-532453.3362070443
2381,-500007.2112488933
2382,-472950.4159517775
2383,-474421.93074107775
2384,-426329.9360551833
2385,-507475.6792795522
2386,-533610.3377687642
2387,-542507.4452660853
2388,-570584.4964964555
2389,-559372.1288483946
2390,-508947.34135388804
2391,-530141.2670766031
2392,-560888.9118189807
2393,-507410.81569670315
2394,-522134.33448681503
2395,-462364.5854895717
2396,-521691.21911738475
2397,-414330.4838865979
2398,-546514.4161922827
2399,-597384.7840091009
2400,-630329.7566148234
2401,-565683.0266661241
2402,-533464.1068715745
2403,-538848.7638834327
2404,-526382.6325313557
2405,-518662.7472792816
2406,-525279.7611043878
2407,-547643.1591922517
2408,-537549.3610367423
2409,-556383.0426417938
2410,-495859.115927691
2411,-551126.2497787966
2412,-498316.4820055679
2413,-540477.7877356873
2414,-494091.7080961951
2415,-548799.0789639243
2416,-529730.0307391597
2417,-545518.4014420405
2418,-551759.2860546338
2419,-550244.0693904286
2420,-557259.6302923474
2421,-487206.7031265412
2422,-541554.1650970839
2423,-537898.420087663
2424,-534838.7743598542
2425,-421218.5422483451
2426,-514292.63632802834
2427,-521101.0516667672
2428,-502540.5613985143
2429,-567655.3407290811
2430,-529299.1367214326
2431,-578218.430000928
2432,-541623.2955834043
2433,-537881.089262119
2434,-541529.0932787214
2435,-515299.53870593384
2436,-593755.4817651006
2437,-582272.6629447151
2438,-564220.9236140371
2439,-570855.0372807251
2440,-544548.3134965048
2441,-576647.2461321795
2442,-438976.74229938484
2443,-544013.568631583
2444,-545537.5375753813
2445,-443720.3962880676
2446,-534801.6782677777
2447,-475702.4700081282
2448,-533995.4835857956
2449,-420348.556805479
2450,-506492.67955471424
2451,-563003.4004827812
2452,-449155.8572140336
2453,-427629.5595570825
2454,-552930.5973204907
2455,-408964.11928643857
2456,-522603.5035484664
2457,-397063.024877722
2458,-546832.0052014735
2459,-570212.9799627124
2460,-541972.2590425026
2461,-552050.1842378026
2462,-395554.1933824179
2463,-546237.6232982186
2464,-478376.81488340965
2465,-525706.1178085199
2466,-574254.1599800608
2467,-545663.290465985
2468,-610860.0012574535
2469,-599977.4752448273
2470,-459039.74175469787
2471,-459723.5761225767
2472,-473254.4493304244
2473,-569403.6607403872
2474,-590585.1627522288
2475,-435619.0231893623
2476,-562588.4893319432
2477,-551633.7434498323
2478,-507282.6866063763
2479,-552875.7090522505
2480,-496936.9137258752
2481,-533132.5277151508
2482,-562739.0446103994
2483,-556468.9961977323
2484,-543815.5508676347
2485,-557280.2938786919
2486,-517711.1251808064
2487,-467795.39681065734
2488,-509778.1167577952
2489,-506166.80982022523
2490,-520093.61020666873
2491,-410319.7661708372
2492,-490309.64451200736
2493,-497883.8014147654
2494,-476692.10563037184
2495,-555894.8233058666
2496,-442678.63910857844
2497,-493854.6105331924
2498,-570721.3543989696
2499,-586269.1660764957
2500,-559765.100322912
2501,-525112.7506882909
2502,-499236.2023952225
2503,-405083.63192822295
2504,-415318.52757466864
2505,-448870.10038119764
2506,-428407.8726715163
2507,-389178.2929779091
2508,-425034.47822647454
2509,-454735.2003124828
2510,-473073.10453831404
2511,-495108.1211133932
2512,-438870.97900881147
2513,-449885.2488778869
2514,252827.25626746565
2515,-500561.13608020823
2516,-494795.24806704326
2517,-526214.9157261277
2518,-501349.2748460014
2519,-413487.71953631355
2520,-435002.0895096726
2521,-472624.38310196565
2522,-447097.04720052576
2523,-535005.8175505624
2524,-540856.9734421133
2525,-520202.91612966196
2526,-516400.22187758586
2527,-525660.931237946
2528,-540382.015311721
2529,-665790.4260572005
2530,-550451.2351392821
2531,-403666.0649472396
2532,-442199.8664919885
2533,-473614.58871230716
2534,-419358.0671046743
2535,-371652.1891310845
2536,-427339.17163870553
2537,-392436.6884145478
2538,-474381.2411028516
2539,-475001.6514051559
2540,-484831.18482211366
2541,-489534.42317890783
2542,-492732.3110712874
2543,-529805.6801463922
2544,-546747.4032795621
2545,-517448.3236725967
2546,-538007.1897735464
2547,-538054.2296825717
2548,-509176.97208199673
2549,-510373.39701203443
2550,141235.0834231315
2551,-543832.931525601
2552,-543702.1611021052
2553,-617332.7415940007
2554,-590327.0693391026
2555,-552882.4940753779
2556,-573475.7452638283
2557,-572971.0491354577
2558,-496922.13250444655
2559,-513058.9541254842
2560,-513274.06271977595
2561,-520514.76829847053
2562,-518197.9806301787
2563,-502960.18504331284
2564,-484051.5319416127
2565,-528149.0515312387
2566,-358954.62097742874
2567,-536664.1050117479
2568,-401798.58851052227
2569,-410416.4347271358
2570,-566127.6401090636
2571,-452496.0810381088
2572,-504635.85590797407
2573,-402810.9135749716
2574,-338988.1776221985
2575,-533799.2016787445
2576,-541865.2769922179
2577,-512797.46133027127
2578,-454236.13529701415
2579,-637264.8038467356
2580,-573281.8370426802
2581,-549914.5155685461
2582,-536410.5874592682
2583,-384562.2550874414
2584,-483161.94511168485
2585,-496744.6541250363
2586,-435061.2177995359
2587,-465078.2125994961
2588,-542138.672056945
2589,-525506.6157591739
2590,-473587.78411617107
2591,-403421.7500907113
2592,-449702.8985583113
2593,-400582.3444269289
2594,-478898.3188118407
2595,-454015.2702968319
2596,-370419.8211686568
2597,-469481.3653685637
2598,-380714.52558640693
2599,-316100.8519335658
2600,-372357.7325797882
2601,-527739.8659820632
2602,-607128.2230735607
2603,-594133.2387135397
2604,-597948.6656495169
2605,-616148.837414298
2606,-532131.6319995397
2607,-458831.45498863584
2608,-412198.5190371586
2609,-513859.22740073747
2610,-563147.044021419
2611,-477176.88851895067
2612,-512870.64598643314
2613,-536754.2030804348
2614,-549101.1837450733
2615,-513876.74167539796
2616,-521309.0421863599
2617,-455322.4707466271
2618,-367179.4326711857
2619,-448905.6763478576
2620,-485421.310265444
2621,-476425.08150015806
2622,-478536.49033240404
2623,-421285.83278641105
2624,-376826.03730179777
2625,-365308.87829370575
2626,-503926.33396838116
2627,-493265.21254521585
2628,-175319.74824015098
2629,-138043.73953346477
2630,-273173.5578634256
2631,-185279.03321105673
2632,-238256.56641976314
2633,-345295.2271381648
