Id,SalePrice
1634,-504521.67042458913
1635,-513250.33583591005
1636,-549705.051541342
1637,-482419.08320229576
1638,-500763.0346145295
1639,-502200.89701123
1640,-420939.07951755566
1641,-499118.0152198351
1642,-428820.35246753076
1643,-478833.4509807952
1644,-466062.9653052542
1645,-485545.5628526157
1646,-533265.4819140815
1647,-530562.6811222563
1648,-560309.8447923866
1649,-559665.4622702987
1650,-584004.5739620158
1651,-576187.2850879229
1652,-601081.763479512
1653,-599677.1541583961
1654,-553633.7108786489
1655,-569625.4297133177
1656,-557956.3919898743
1657,-552402.9549399802
1658,-556508.9546136886
1659,-580882.5613585205
1660,-539176.5955327686
1661,-262826.0229412273
1662,-279171.29285131744
1663,-304114.6647567075
1664,-203867.96962930996
1665,-362761.85787611874
1666,-344237.6455130966
1667,-290446.5407902289
1668,-338882.93981674744
1669,-371222.6926896601
1670,-325104.9680671756
1671,-423349.8446059866
1672,-267047.20956485835
1673,-408834.5069374609
1674,-458595.52025970374
1675,-490782.88772804174
1676,-494652.2041855371
1677,-480528.5796953527
1678,-211178.01262534724
1679,-281527.61647422577
1680,-340106.0567434231
1681,-407216.85772397066
1682,-357480.45354343497
1683,-514378.7946370509
1684,-521114.3617498127
1685,-515079.60588612565
1686,-545753.7734654848
1687,-524479.5652872212
1688,-504939.86006280227
1689,-497944.06808072806
1690,-500394.7005057989
1691,-516922.5491143819
1692,-416787.98713300156
1693,-528377.5106417694
1694,-510460.4432096006
1695,-535477.5632304854
1696,-417069.4153356486
1697,-525621.1806668176
1698,-337491.7860577133
1699,-380868.07353266515
1700,-413440.14446994127
1701,-390937.3440845348
1702,-473517.8320276513
1703,-483495.2373002797
1704,-437975.51897744206
1705,-461499.3631294497
1706,-258802.34102834924
1707,-450336.6214399785
1708,-497499.4885126779
1709,-456000.08439961483
1710,-485049.1033193104
1711,-419238.3479322331
1712,-439005.3479562595
1713,-407399.5422589552
1714,-470595.5803319089
1715,-481379.55962805223
1716,-517480.0113382231
1717,-534436.0524748154
1718,-555786.5722036676
1719,-460191.4285485281
1720,214434.27962367923
1721,-534503.4035796963
1722,-561517.1579641415
1723,-534337.658982578
1724,-483178.90154040954
1725,-447355.3305082192
1726,-502509.6634282576
1727,-541271.3555183066
1728,-522814.7109252637
1729,-507776.40021899214
1730,-531846.1225823829
1731,-571857.9107855847
1732,-575318.0920771414
1733,-565873.2849953834
1734,-570457.682872862
1735,-562208.44138993
1736,-593415.0223709258
1737,-370967.9069620259
1738,-418173.52826033195
1739,-419979.60222645616
1740,-478608.6619007196
1741,-507750.45338442206
1742,-511645.78448279324
1743,-519055.4014662611
1744,-342526.0310955978
1745,-464973.6328204616
1746,-475852.7104384843
1747,-465451.54491195193
1748,-463518.2990549959
1749,-549130.1177729953
1750,-552166.1982706029
1751,-449884.4386709287
1752,-573601.0996049276
1753,-531880.3344989384
1754,-484617.2084493261
1755,-509630.491499874
1756,-565719.3386981006
1757,-578873.1321124549
1758,-541660.681497335
1759,-519063.6128837639
1760,-540935.2963833698
1761,-538570.3128874511
1762,-492652.7427872964
1763,-498680.24784679397
1764,-582302.1786235609
1765,-484052.5698820137
1766,-503305.1028354529
1767,-457776.8095882298
1768,-542955.115605952
1769,-517298.9920824532
1770,-543157.0353188926
1771,-570289.1708952421
1772,-554885.2049965591
1773,-578640.7725978899
1774,-544854.0119900762
1775,-550503.3474372376
1776,-560567.9800667308
1777,-579891.6388505383
1778,-542307.7750339793
1779,-584365.2466573061
1780,-513158.6569720939
1781,-558654.7772049148
1782,-497139.44066137855
1783,-551272.8699416278
1784,-594464.4497509521
1785,-543925.0112147983
1786,-586603.8361995085
1787,-533149.0417338309
1788,-639512.5803845231
1789,-582239.1202848614
1790,-628868.2610200769
1791,-497893.3723701464
1792,-523226.636660993
1793,-541447.5724113432
1794,-526346.2826680052
1795,-552360.4553225143
1796,112733.68509355129
1797,-574365.8311122404
1798,-582160.3633308103
1799,-583881.8081925942
1800,-581753.3739963374
1801,-566189.8056905865
1802,-585111.8495700014
1803,-526573.6238659973
1804,-549378.604134297
1805,-554335.2411644977
1806,-446683.1533794134
1807,-423891.16970843717
1808,-442073.7036853781
1809,-566945.416190832
1810,-551396.2139800115
1811,-599886.1746842033
1812,-584409.9864113372
1813,-560475.7718435586
1814,-611189.4112699893
1815,-660835.8897496756
1816,-598358.3335847309
1817,-583440.389823393
1818,-505585.58387748967
1819,-558697.021219445
1820,-660976.0582729152
1821,-471763.8904049418
1822,-551838.9968773334
1823,-670393.5083559536
1824,-444521.63786711043
1825,-567052.851023374
1826,-600903.526990054
1827,-607267.523536684
1828,-438415.2836852899
1829,-453186.64806138084
1830,-425427.1880881536
1831,-530002.7531000044
1832,-620630.3082904805
1833,-538589.6375453977
1834,-585372.7713619766
1835,-593600.3651320343
1836,-436844.9783802738
1837,-626928.5963405216
1838,-583136.721717857
1839,-594113.9628157981
1840,-528942.7337723726
1841,-540505.8742414984
1842,-612750.7678155336
1843,-555571.357787734
1844,-540319.6602306453
1845,-544371.5684427717
1846,-534094.1329716211
1847,-503411.0837051916
1848,-667800.3401918475
1849,-446435.5425226793
1850,-569828.938517438
1851,-524753.0996725801
1852,-579028.4457066163
1853,-575851.132281409
1854,-530341.3093983564
1855,-528436.0097892485
1856,-473407.0445967399
1857,-523389.51613509556
1858,-558153.3636777762
1859,-592739.7184732847
1860,-568714.834763799
1861,-594195.6982073046
1862,-400632.60057642416
1863,-420225.96742379316
1864,-420133.82583824336
1865,-314739.8813484459
1866,-334692.29898405087
1867,-487957.66465092276
1868,-399153.78221798746
1869,-495347.7256972596
1870,-478382.9739440526
1871,-434110.4793688449
1872,-513562.3618921941
1873,-440614.07576870674
1874,-536436.544013879
1875,-483466.33613921737
1876,-493054.72724711156
1877,-480092.2344768772
1878,-501798.78077486804
1879,-540701.0080252306
1880,-547708.013087943
1881,-453029.1842498539
1882,-446777.99064276705
1883,-495408.8235137188
1884,-480093.7021984337
1885,-433040.24218414014
1886,-381418.63054314966
1887,-484732.96695550444
1888,-443612.9064369574
1889,-521469.2572414857
1890,-577071.8406756937
1891,-564975.311837824
1892,-602505.1581391382
1893,-544708.6076500255
1894,-581518.5746915635
1895,-537058.131876142
1896,-560697.2529160451
1897,-586368.008179322
1898,-470648.47330458177
1899,-536084.5407494913
1900,-424237.7703392141
1901,-502036.86161736224
1902,-511199.018166266
1903,-476877.64289875963
1904,-552994.9761551905
1905,-489325.79873234173
1906,-504027.92984189425
1907,-453158.9505361952
1908,-594210.3124097585
1909,-567670.5347592749
1910,-582848.2273233566
1911,-455278.90026118094
1912,-360021.89113690774
1913,-558424.8031831292
1914,-629857.848490786
1915,-349745.37438190216
1916,-636672.2067996082
1917,-461565.36912218295
1918,-561194.5395762075
1919,-527673.3899519236
1920,-527625.2312219858
1921,-288834.74070991215
1922,-330886.4981258508
1923,-444433.5123397608
1924,-473588.25663196295
1925,-482137.9507375506
1926,-294171.1202334479
1927,-557375.5546653852
1928,-532905.155348401
1929,-576112.9217061228
1930,-579868.6945997125
1931,-569358.4353173771
1932,-554777.3246651688
1933,-494523.82173168263
1934,-499611.8514239541
1935,-522342.71208089154
1936,-471788.4863130306
1937,-497392.9607623794
1938,-507037.26768162893
1939,-429114.79325871635
1940,-499686.03044495796
1941,-515979.3878705436
1942,-488228.58219630737
1943,-466624.52379112464
1944,-310224.18988626753
1945,-261295.67964971194
1946,-517981.4838044067
1947,-337596.24775146414
1948,-447057.9300371463
1949,-429354.92997989664
1950,-502398.7875952415
1951,-416437.6709450219
1952,-467593.1311975444
1953,-518891.1604120469
1954,-496268.54490278056
1955,-548816.8501186384
1956,288009.1495284365
1957,-526964.6297098051
1958,-414178.8545965855
1959,-550020.9595181621
1960,-574386.4631043037
1961,-592087.0557491146
1962,-599349.5424124654
1963,-591167.006262726
1964,-589830.4574763386
1965,-560378.3686331469
1966,-563117.3464758669
1967,-387860.3749449542
1968,-263958.10226582736
1969,-274987.02127304196
1970,-263748.6528702555
1971,-240710.42342081247
1972,-310773.571259944
1973,-418802.9358167028
1974,-346253.0455256124
1975,-184970.56284329912
1976,-421255.7003721504
1977,-307891.0444927234
1978,-322652.6419260462
1979,-362416.3482522826
1980,-494556.5505465237
1981,-323362.30987171654
1982,-486589.9354049238
1983,-503945.5213665615
1984,-509957.432551431
1985,-475227.1127088923
1986,-504148.2553812294
1987,-492550.779722587
1988,-518201.0473541088
1989,-499473.9877281906
1990,-483597.285332631
1991,-464679.5606088602
1992,-461768.66253638844
1993,-531598.2977682548
1994,-440928.61423866136
1995,-509184.9792613072
1996,-395107.45142738917
1997,-340000.7084751044
1998,-355752.03843580047
1999,-374699.14363413944
2000,-354852.6346534154
2001,283644.43719031103
2002,-440865.06975912256
2003,-463800.4007000256
2004,-430151.11799831165
2005,-464026.8194157777
2006,-476653.0321613954
2007,-453691.1795184323
2008,-472713.24919811555
2009,-495361.62190444354
2010,-488196.65704832337
2011,-549256.5843343287
2012,-524309.2098347659
2013,-510895.82718309027
2014,-498982.85007336765
2015,-466989.46347924956
2016,-498132.6129124723
2017,-493005.5935766324
2018,-588477.3370475706
2019,-566416.1477951463
2020,-595060.06128855
2021,-595520.9627260453
2022,-480771.6392311272
2023,-542419.752252631
2024,-387388.0423332001
2025,-319864.706046632
2026,-525974.1940607447
2027,-541930.1221790852
2028,-535314.2203465515
2029,-525330.0376092313
2030,-429334.7332544642
2031,-453355.6527327261
2032,-422566.9805836795
2033,-434998.9307890105
2034,-525575.419127685
2035,-454295.3702815587
2036,-498142.4862042529
2037,-492426.0676232229
2038,-384722.4359035187
2039,-473127.43287932477
2040,-350047.93273219466
2041,-380158.69793717493
2042,-478255.7834010673
2043,-518407.975506325
2044,-515365.79091297573
2045,-473607.3583161249
2046,-567215.3144444203
2047,-543984.6039074727
2048,-565988.5618895461
2049,-561969.9564989691
2050,-501560.3724063422
2051,-599541.9842776301
2052,-576283.8119628809
2053,-547098.0516384159
2054,-496460.0915316921
2055,-499675.00692740007
2056,-553464.1486174117
2057,-590373.9112551997
2058,-462054.98814700934
2059,-568051.5301174213
2060,-511410.7715666892
2061,-505288.9546725141
2062,-559947.7305795557
2063,-582067.6998016834
2064,-555683.7394558971
2065,-598625.9972115734
2066,-508581.90045730124
2067,-585017.7405028242
2068,-548426.004301249
2069,-477802.5585974836
2070,-455953.50716324314
2071,-608708.3651315544
2072,-433381.0982827777
2073,-561109.0186559769
2074,151294.4919105922
2075,-515737.67217323004
2076,-579136.5439084952
2077,-552288.1532244812
2078,-575221.6844407683
2079,-560547.670489255
2080,-586207.7688144799
2081,-562555.6817900153
2082,-586947.9422107085
2083,-532319.572144924
2084,-589276.1629778316
2085,-589740.0541313189
2086,-579743.6694594892
2087,-567843.8810351068
2088,-479467.3884451262
2089,-636816.3453440758
2090,-457147.01278398756
2091,-615016.8642946536
2092,-561410.6416681886
2093,-388578.33914460184
2094,-591866.6449957206
2095,-571837.6413486699
2096,-502396.47472237865
2097,-604855.7791929805
2098,-546067.0551716582
2099,-544662.9038900991
2100,-631258.957103605
2101,-504306.81690683676
2102,-566596.1452197178
2103,-603801.5627062344
2104,-543963.8878808465
2105,-567219.8444737984
2106,-519956.82210880716
2107,-482669.4126543552
2108,-568289.1610417973
2109,-581533.996955149
2110,-558664.8263710658
2111,-550829.6203314814
2112,-540921.9499087374
2113,-582039.062666501
2114,-472172.2705576983
2115,-528315.0988142912
2116,-592544.7404973693
2117,-550398.5534027728
2118,-588087.24516563
2119,-480591.4906736321
2120,-483739.50699521485
2121,-603559.6968472018
2122,-589187.4793315765
2123,-626385.8677914632
2124,-525213.7810138352
2125,-556787.111556694
2126,-552020.0260925251
2127,-518995.81954410527
2128,-440200.51754720265
2129,-640459.9636431213
2130,-548852.2679640965
2131,-586339.3539290708
2132,-453001.534315687
2133,-575656.6545878778
2134,-587316.0347721281
2135,-611563.4007197655
2136,-633652.0428435574
2137,-586431.311397361
2138,-562755.762093482
2139,-538910.8512162375
2140,-545116.5133969049
2141,-521928.2805186893
2142,-556358.773486089
2143,-550625.8996850431
2144,-584160.5209675754
2145,-557954.7077201551
2146,-482007.860430712
2147,113853.13027237274
2148,-547657.7891833006
2149,-541691.3106151453
2150,-434838.2143081906
2151,-583360.8427455605
2152,202748.01894297556
2153,-515898.87511542765
2154,-579585.4773367137
2155,-535693.6054699521
2156,-410155.6811395722
2157,-467300.6196314721
2158,-444556.8561425372
2159,-476599.97604024404
2160,-502239.2727617145
2161,-476665.42114658054
2162,-309460.2908037937
2163,-340604.7422211012
2164,-453994.3051408521
2165,197794.29539653088
2166,-534872.0254709893
2167,-464371.51026989374
2168,-490419.7181534378
2169,-488045.86875212064
2170,-467432.9560948311
2171,-525083.4026284306
2172,-551061.8015010632
2173,-511914.765253132
2174,-458385.4284817895
2175,-420094.5140133612
2176,-360566.25552078616
2177,-442555.86693424976
2178,-477166.1246475948
2179,-565325.1987206005
2180,-461086.2704229246
2181,-503612.5029518892
2182,-478970.38308075874
2183,-507190.1502869274
2184,-568472.814763313
2185,-439478.7316180079
2186,-537799.7010093402
2187,-539043.1964845858
2188,-526417.0684240838
2189,-287505.0657145197
2190,-642367.3539904881
2191,-635861.7882641767
2192,-617748.7166732299
2193,-553822.3830531179
2194,-607148.7514941404
2195,-582499.1807061788
2196,-573239.485239282
2197,-578919.3738570818
2198,-532866.0090985969
2199,-536767.4924959902
2200,-535553.8015296167
2201,-536231.7170040362
2202,-494227.0955711585
2203,-546030.7979412585
2204,-502113.5598095557
2205,-564793.9191902551
2206,-551577.0389816583
2207,-382561.02188536257
2208,-427504.1813657256
2209,-413208.10513703374
2210,-580946.61395562
2211,-578498.8522240417
2212,-579399.0399729501
2213,-595242.4693905907
2214,-543339.5595938056
2215,-600938.6110312552
2216,-521030.95061607833
2217,-488734.6222053169
2218,-496329.192299389
2219,-614740.702204347
2220,-547527.6560355446
2221,-349524.717220676
2222,-393218.8594302725
2223,-384049.10341069044
2224,-494177.13345624495
2225,-576000.3893485551
2226,-499415.77547607594
2227,-500702.46771935315
2228,-405928.2132828356
2229,-435881.62584411004
2230,-539107.2945748401
2231,-470220.5044160789
2232,-511801.1171794078
2233,-488223.11324699456
2234,-442865.39059698116
2235,-442785.9882004078
2236,-443477.28425578214
2237,-373814.4938200987
2238,-511989.9636410112
2239,-587729.8200518354
2240,-538426.3401642242
2241,-549336.5111626668
2242,-580125.3765844151
2243,-577064.2301107958
2244,-601566.3827959825
2245,-584873.6626680589
2246,-533323.9105682811
2247,-584145.2333060107
2248,-576575.1006964872
2249,-583680.7130735901
2250,-560070.267576356
2251,-480484.79635796224
2252,-493183.73464354896
2253,-542975.3821011605
2254,-509815.88623362756
2255,-497382.0482863127
2256,-506450.4300904121
2257,-479906.9433228448
2258,-538349.0824846053
2259,-511359.0322519408
2260,-551087.8659520857
2261,-484813.86125704594
2262,-450952.4009920674
2263,-304196.6502553136
2264,-173241.8542705226
2265,-445801.4879991225
2266,-360268.0076733816
2267,-281647.54198814696
2268,-261501.0050782112
2269,-544116.5886860152
2270,-502732.386175733
2271,-474069.96585800487
2272,200602.02051982144
2273,-527433.405985137
2274,-515736.62168709765
2275,-527719.0306212722
2276,-507581.50368541887
2277,-502136.3550640296
2278,-544528.8468398326
2279,-574885.0937206927
2280,-438233.054393208
2281,-555737.9742964925
2282,-524103.6419894685
2283,-588633.6643655583
2284,-573661.4955351418
2285,-556910.782267101
2286,-570423.5676150083
2287,-286671.5066237338
2288,-398509.9306885605
2289,-328480.34276860894
2290,-220343.41300791944
2291,-322739.0092448881
2292,-260396.9856147943
2293,-208107.07724231447
2294,-277656.98543233355
2295,-214105.77096935024
2296,-397617.61408039613
2297,-300745.89105052094
2298,-323918.9865321679
2299,-330226.3643930416
2300,-345368.27513642714
2301,-353828.83097493055
2302,-436773.0029576082
2303,-456893.3376225288
2304,-432804.42771726917
2305,-480492.2344964803
2306,-493929.2996412352
2307,-493297.48265720054
2308,-487961.7893837344
2309,-378956.13214380236
2310,-488767.4102817968
2311,-492086.2957099735
2312,-492418.89851781714
2313,-522933.007683852
2314,-504393.0967185763
2315,-502363.0989927206
2316,-476118.2070500158
2317,-494546.3941016585
2318,-500838.1324640933
2319,-504511.5835336279
2320,-505540.22168588
2321,-462255.8688367389
2322,-510210.5843716754
2323,-480524.0948576745
2324,-527731.8786901907
2325,-474888.49381771777
2326,-520204.06213546876
2327,-491039.19358629076
2328,-470459.76661462
2329,-497619.74328760256
2330,-512076.64618565387
2331,-341536.55956894404
2332,-268825.6729003566
2333,-357828.51254380087
2334,-401948.7655640781
2335,-379145.2963490806
2336,-356783.9426536873
2337,-497568.95940221124
2338,-447539.3692772015
2339,-490408.3210787452
2340,-280643.6470770702
2341,-489285.6947301626
2342,-473937.2451323696
2343,-484305.4419216796
2344,-475155.5993407932
2345,-473666.28656353964
2346,-479226.6452560015
2347,-485745.35886936635
2348,-440945.450253636
2349,-483784.7936214359
2350,-353000.2047164455
2351,-397537.0223075685
2352,-443334.0609288652
2353,-434443.9227739746
2354,-543122.5491699355
2355,-546539.2134752264
2356,-535825.9729987972
2357,-508830.17524797725
2358,-482930.88749335706
2359,-562975.8614816491
2360,-583037.6532123496
2361,-541623.3113754096
2362,-398310.8097581569
2363,-518441.7842804968
2364,-516443.5397854212
2365,-489622.9096113756
2366,-516835.0343508668
2367,-483777.52829218516
2368,-457862.9131477402
2369,-477140.7855865406
2370,-526270.2631199993
2371,-522483.2521337195
2372,-508115.67889535526
2373,-405728.3038850487
2374,-372105.1193828457
2375,-467565.26010947215
2376,-384645.32935910916
2377,-339903.8565504948
2378,-564233.986587873
2379,-462060.04218689166
2380,-558344.4218536149
2381,-526644.2898568461
2382,-497713.0410134289
2383,-500736.3707788065
2384,-452446.84550360584
2385,-532787.3248531239
2386,-558676.3163308201
2387,-563216.420260186
2388,-598856.6706484752
2389,-581065.8500090447
2390,-536807.4242415642
2391,-551880.3389291632
2392,-583398.4421085606
2393,-530521.6115295147
2394,-542498.800236245
2395,-481293.6942457219
2396,-545149.055551454
2397,-444947.6049655626
2398,-572009.094694549
2399,-618978.3166669767
2400,-646218.4148801186
2401,-587401.0226285737
2402,-556578.5717660865
2403,-563258.0127358766
2404,-547255.211197583
2405,-541546.3643111099
2406,-549799.2140364954
2407,-564645.0542064788
2408,-558386.6387790825
2409,-577199.343628034
2410,-515484.8760089898
2411,-575648.0928758939
2412,-523199.927061216
2413,-562843.5085745911
2414,-511532.5546308703
2415,-572736.4982448738
2416,-555975.0785456034
2417,-568285.419180972
2418,-573555.9937324459
2419,-564909.8486145792
2420,-579247.5458199308
2421,-496767.0614029646
2422,-570130.9863561608
2423,-565599.1824857693
2424,-558057.6928801045
2425,-445239.1001946466
2426,-539257.4143139325
2427,-547356.3085573234
2428,-526348.5032241907
2429,-587801.2101582859
2430,-553008.2124116302
2431,-598393.2461042682
2432,-562250.1117155437
2433,-558507.5149560866
2434,-561082.257880482
2435,-535700.0425295043
2436,-614453.483502014
2437,-604692.6307042503
2438,-585223.606634906
2439,-596508.24085701
2440,-568633.3871544027
2441,-599523.9377752066
2442,-495895.1265111327
2443,-569123.6603309405
2444,-572081.7929274038
2445,-501499.4397070685
2446,-556120.627038426
2447,-504312.4995661289
2448,-557607.1010684675
2449,-474590.47105728555
2450,-533895.9749141631
2451,-582777.1442045837
2452,-477469.66356583877
2453,-487071.21526479075
2454,-579869.2357651803
2455,-466485.2946599502
2456,-550924.8656613104
2457,-454623.21364167926
2458,-573099.1797558193
2459,-595630.7344940298
2460,-566168.7128973097
2461,-573891.7785611437
2462,-452428.7229760103
2463,-570000.0323247329
2464,-501218.6193465445
2465,-547981.0091237752
2466,-595679.7895253055
2467,-570091.8198738465
2468,-630601.1709988173
2469,-622817.0547999459
2470,-481797.30518845597
2471,-485377.8959202824
2472,-499232.5106370963
2473,-589207.3878176928
2474,-611213.5131511188
2475,-460337.5442296886
2476,-579776.5392758173
2477,-575167.6066571753
2478,-532004.7819913946
2479,-576975.3401281349
2480,-519837.1557869058
2481,-559033.1641664796
2482,-585896.8204003316
2483,-579310.6415962842
2484,-566891.5158785656
2485,-578623.8411488505
2486,-542286.4994680694
2487,-492234.8015922032
2488,-533743.8335128358
2489,-529288.7964440263
2490,-546696.2568465383
2491,-463827.2477305288
2492,-514410.1886996375
2493,-527636.2367166264
2494,-508318.8160595534
2495,-585702.4631687265
2496,-463833.5383732829
2497,-518901.9081037653
2498,-590747.4158611886
2499,-611521.8872498748
2500,-579156.6180300496
2501,-550570.2970184704
2502,-523932.2905587812
2503,-457596.7806922225
2504,-433579.38731333986
2505,-473625.52341829287
2506,-454597.61774673336
2507,-415054.6710426009
2508,-451965.35677575914
2509,-481906.3065827556
2510,-497884.86795658513
2511,-520706.91986059316
2512,-463765.575561933
2513,-474699.60370219225
2514,270622.9431427304
2515,-529359.5683152594
2516,-519971.3954890645
2517,-550224.7114598021
2518,-530600.0322660429
2519,-440389.8625224432
2520,-464143.3051880244
2521,-498264.0335424622
2522,-470922.70982921653
2523,-561540.4523924325
2524,-563770.8582555582
2525,-541783.9403454086
2526,-543069.0032444487
2527,-558114.6225016972
2528,-563163.273460345
2529,-623720.4978863295
2530,-569655.6514548403
2531,-426857.6592914597
2532,-466758.1185096926
2533,-497693.4640187434
2534,-447159.93159928196
2535,-398365.22784631175
2536,-457210.30851534504
2537,-427541.86706324434
2538,-498894.44743101066
2539,-503447.4101405373
2540,-507771.39369626075
2541,-514680.15971858683
2542,-517481.93535498664
2543,-554405.5550665404
2544,-568997.476443174
2545,-545900.9626727938
2546,-563302.7558698567
2547,-559774.6169485173
2548,-532260.9654759753
2549,-534528.1132103176
2550,105388.0878373246
2551,-566285.17966915
2552,-566983.4831281777
2553,-642322.0283497897
2554,-617558.1209105743
2555,-580938.9737541187
2556,-598051.9964961583
2557,-594214.0203629326
2558,-521463.90885347297
2559,-539267.2734599672
2560,-541706.5597187163
2561,-550395.3602392138
2562,-544250.3274788281
2563,-529900.214629912
2564,-509203.22119310615
2565,-558685.0476260674
2566,-414367.5425005134
2567,-558381.0049972306
2568,-443172.33675214124
2569,-449453.10529247613
2570,-589384.4321753373
2571,-482609.5824466384
2572,-532496.2525965513
2573,-441758.564590667
2574,-364670.11550374585
2575,-558492.7040697157
2576,-566219.1677855075
2577,-537188.8562412703
2578,-510217.30193268415
2579,-662384.4429153572
2580,-600522.218844936
2581,-571027.3644009593
2582,-571249.9691848515
2583,-415111.95102797763
2584,-512667.1495750794
2585,-519590.23962380155
2586,-467604.12840915425
2587,-492626.03321307595
2588,-559056.9567326261
2589,-552548.5877945613
2590,-495676.82011605205
2591,-431539.88579533296
2592,-472857.6012000744
2593,-423022.61068388616
2594,-506370.0114906279
2595,-478883.78872954816
2596,-401586.09277419816
2597,-490084.24959273415
2598,-402229.91271256073
2599,-335327.649825925
2600,-398673.4931314315
2601,-556949.1620595589
2602,-624337.7653427552
2603,-616200.9980667016
2604,-614957.4661782299
2605,-633587.8672888767
2606,-558564.1412961222
2607,-486670.7281748077
2608,-451427.9276034239
2609,-537713.699793402
2610,-589180.4334730168
2611,-507839.3706340733
2612,-538332.6642199432
2613,-565706.067673818
2614,-573424.7872284332
2615,-537779.4082837879
2616,-546330.9121181497
2617,-477898.38290414086
2618,-409402.77749556187
2619,-474861.7905284966
2620,-507351.6504893234
2621,-503796.8278439775
2622,-503484.1873035937
2623,-449180.11901508574
2624,-404821.71789614216
2625,-391633.7548774597
2626,-527018.0647399751
2627,-520024.47041805775
2628,-203431.22020848934
2629,-164422.79570964747
2630,-302186.33242665953
2631,-211936.65145870217
2632,-265544.22279651917
2633,-371600.8143404793
2634,-255812.87620209565
2635,-536196.4222384245
